level;code;name;parent;indicator;label;unit;value;period;inherited_from;source;tables
kunta;418;Lempäälä;Pirkanmaa;price_m2;Old flats, price per m²;€ / m²;2098.0;2025;;Tilastokeskus ashi 13mu (postinumero, yearly) · 13mt (postinumero, quarterly) · 13mx (kunta, yearly);ashi/13mt · ashi/13mu · ashi/13mx
kunta;418;Lempäälä;Pirkanmaa;price_sales;Sales of old flats;per year;95;2025;;Tilastokeskus ashi 13mu / 13mt / 13mx (asset transfer tax data from 2020);ashi/13mt · ashi/13mu · ashi/13mx
kunta;418;Lempäälä;Pirkanmaa;price_rt;Terraced houses, price per m²;€ / m²;2593.0;2025;;Tilastokeskus ashi 13mu / 13mt (postinumero) · 13mx (kunta);ashi/13mt · ashi/13mu · ashi/13mx
kunta;418;Lempäälä;Pirkanmaa;rent;Free-market rent;€ / m² / month;16;2026Q2;maakunta;Tilastokeskus asvu 15fa (rents, quarterly);asvu/15fa
kunta;418;Lempäälä;Pirkanmaa;rent_obs;Rent observations;dwellings;25406;2026Q2;maakunta;Tilastokeskus asvu 15fa;asvu/15fa
kunta;418;Lempäälä;Pirkanmaa;rent_ara;Government-subsidised (ARA) rent;€ / m² / month;13.35;2026Q2;maakunta;Tilastokeskus asvu 15fa;asvu/15fa
kunta;418;Lempäälä;Pirkanmaa;rent_yoy;Rent change, year on year;%;1;2026Q2;maakunta;Tilastokeskus asvu 15fa, annual change of the rent index;asvu/15fa
kunta;418;Lempäälä;Pirkanmaa;vacant;Dwellings with no permanent residents;%;6.13;2025;;Tilastokeskus raku 15f6 (dwelling stock by occupancy);raku/15f6
kunta;418;Lempäälä;Pirkanmaa;migration;Net migration;per 1,000 inh.;4.07;2025;;Tilastokeskus muutl 11ae (vital statistics);muutl/11ae
kunta;418;Lempäälä;Pirkanmaa;migration_dom;Intermunicipal net migration;per 1,000 inh.;3.51;2025;;Tilastokeskus muutl 11ae;muutl/11ae
kunta;418;Lempäälä;Pirkanmaa;completions_1000;Dwellings completed;per 1,000 dwellings;9.21;2026M07;maakunta;Tilastokeskus raku 156f (building and dwelling production, monthly, by region);raku/156f
kunta;418;Lempäälä;Pirkanmaa;starts_1000;Dwellings started;per 1,000 dwellings;6.97;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;418;Lempäälä;Pirkanmaa;permits_1000;Dwellings permitted;per 1,000 dwellings;5.67;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;418;Lempäälä;Pirkanmaa;tax_home;Property tax, permanent dwelling;%;0.45;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;418;Lempäälä;Pirkanmaa;tax_other;Property tax, other dwelling;%;1.0;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;418;Lempäälä;Pirkanmaa;tax_general;Property tax, general (building);%;0.95;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;418;Lempäälä;Pirkanmaa;tax_land;Property tax, general (land);%;1.3;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;418;Lempäälä;Pirkanmaa;tax_undev;Property tax, undeveloped building site;%;6.0;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;418;Lempäälä;Pirkanmaa;tax_income;Municipal income tax;%;8.4;2026;;Verohallinto, kuntien ja seurakuntien tuloveroprosentit;vero/tuloveroprosentit
kunta;418;Lempäälä;Pirkanmaa;fc_growth;Projected population change 2026→2040;%;12.46;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;418;Lempäälä;Pirkanmaa;fc_abs;Projected change in residents 2026→2040;residents;3180;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;418;Lempäälä;Pirkanmaa;fc_growth_5y;Projected population change 2026→2031;%;4.37;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;418;Lempäälä;Pirkanmaa;fc_pop_rate_5y;Projected population change, per year;residents per 1,000 / yr;8.74;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;418;Lempäälä;Pirkanmaa;fc_0_6;Projected change, aged 0–6;%;10.94;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;418;Lempäälä;Pirkanmaa;fc_7_15;Projected change, aged 7–15;%;-8.74;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;418;Lempäälä;Pirkanmaa;fc_20_34;Projected change, aged 20–34;%;8.13;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;418;Lempäälä;Pirkanmaa;fc_20_34_rel;Projected 20–34 share vs Finland;pp;-3.587;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;418;Lempäälä;Pirkanmaa;fc_80p;Projected change, aged 80+;%;71.12;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;418;Lempäälä;Pirkanmaa;crime_1000;Reported offences;per 1,000 inh.;65.37;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;418;Lempäälä;Pirkanmaa;violence_1000;Violent offences;per 1,000 inh.;4.47;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;418;Lempäälä;Pirkanmaa;property_1000;Property offences;per 1,000 inh.;34.86;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;418;Lempäälä;Pirkanmaa;vandalism_1000;Criminal damage;per 1,000 inh.;3.91;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;418;Lempäälä;Pirkanmaa;drugs_1000;Narcotics offences;per 1,000 inh.;2.36;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;418;Lempäälä;Pirkanmaa;burglary_1000dw;Dwelling burglary;per 1,000 dwellings;0.61;2025;;Tilastokeskus rpk 13ex (offences known to the authorities) ÷ Paavo dwelling stock;rpk/13ex
kunta;418;Lempäälä;Pirkanmaa;crime_trend;Reported offences, year on year;%;21.35;2025;;Tilastokeskus rpk 13h4;rpk/13h4
kunta;418;Lempäälä;Pirkanmaa;radon_mean;Radon, mean;Bq/m³;259.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;418;Lempäälä;Pirkanmaa;radon_median;Radon, median;Bq/m³;177.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;418;Lempäälä;Pirkanmaa;radon_over300;Radon over 300 Bq/m³;% of measurements;26.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;418;Lempäälä;Pirkanmaa;projects_upcoming;Transport projects under way or decided;projects;0.0;2026;;Väylävirasto — hanketiedot (CC BY 4.0), plus the curated major projects in data/external/infra_fi.csv;infra/index
kunta;418;Lempäälä;Pirkanmaa;stations_planned_1200m;Transport projects within 1.2 km;projects;0.0;2026;;Väylävirasto — hanketiedot (CC BY 4.0), plus the curated major projects in data/external/infra_fi.csv;infra/index
kunta;418;Lempäälä;Pirkanmaa;dw_pre1980;Dwellings in buildings built before 1980;% of dwellings;21.07;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;418;Lempäälä;Pirkanmaa;bld_m2_per_dwelling;Floor area per dwelling;m²;82.2;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;420;Leppävirta;North Savo;growth;Population growth;% / yr;-0.52;2025;;Tilastokeskus vaerak 11re (kunta, 31 Dec) · Paavo 12f7 (postinumero);vaerak/11re · Postinumeroalueittainen_avoin_tieto:uusin/12f7
kunta;420;Leppävirta;North Savo;income_med;Median income of inhabitants;€ / yr;25357;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;420;Leppävirta;North Savo;income_hh;Mean household income;€ / yr;45637;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;420;Leppävirta;North Savo;young;Share aged 20–34;%;9.59;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;420;Leppävirta;North Savo;single;One-person households;%;43.74;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;420;Leppävirta;North Savo;renters;Renter households;%;19.75;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;420;Leppävirta;North Savo;unemp;Unemployment rate;%;12.41;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;420;Leppävirta;North Savo;higher_ed;Tertiary education;%;27.83;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;420;Leppävirta;North Savo;flats;Dwellings in blocks of flats;%;15.36;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;420;Leppävirta;North Savo;avg_m2;Average dwelling size;m²;90.4;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;420;Leppävirta;North Savo;m2_person;Floor area per person;m²;49.4;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;420;Leppävirta;North Savo;unemp_m;Unemployment rate, monthly;%;8.7;2026M08;;Tilastokeskus / TEM tyonv 12tf (työnvälitystilasto, monthly);tyonv/12tf
kunta;420;Leppävirta;North Savo;kela;Housing-allowance households;%;5.06;2024;;Kela, yleinen asumistuki, saajaruokakunnat kunnittain (avoindata.suomi.fi, CC BY 4.0) · denominator Tilastokeskus Paavo 12f8 te_taly;kela/yleinen_asumistuki · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;420;Leppävirta;North Savo;price_m2;Old flats, price per m²;€ / m²;491.0;2025;;Tilastokeskus ashi 13mu (postinumero, yearly) · 13mt (postinumero, quarterly) · 13mx (kunta, yearly);ashi/13mt · ashi/13mu · ashi/13mx
kunta;420;Leppävirta;North Savo;price_sales;Sales of old flats;per year;28;2025;;Tilastokeskus ashi 13mu / 13mt / 13mx (asset transfer tax data from 2020);ashi/13mt · ashi/13mu · ashi/13mx
kunta;420;Leppävirta;North Savo;price_rt;Terraced houses, price per m²;€ / m²;765.0;2025;;Tilastokeskus ashi 13mu / 13mt (postinumero) · 13mx (kunta);ashi/13mt · ashi/13mu · ashi/13mx
kunta;420;Leppävirta;North Savo;rent;Free-market rent;€ / m² / month;13.8;2026Q2;maakunta;Tilastokeskus asvu 15fa (rents, quarterly);asvu/15fa
kunta;420;Leppävirta;North Savo;rent_obs;Rent observations;dwellings;9680;2026Q2;maakunta;Tilastokeskus asvu 15fa;asvu/15fa
kunta;420;Leppävirta;North Savo;rent_ara;Government-subsidised (ARA) rent;€ / m² / month;12.32;2026Q2;maakunta;Tilastokeskus asvu 15fa;asvu/15fa
kunta;420;Leppävirta;North Savo;rent_yoy;Rent change, year on year;%;0.2;2026Q2;maakunta;Tilastokeskus asvu 15fa, annual change of the rent index;asvu/15fa
kunta;420;Leppävirta;North Savo;vacant;Dwellings with no permanent residents;%;16.04;2025;;Tilastokeskus raku 15f6 (dwelling stock by occupancy);raku/15f6
kunta;420;Leppävirta;North Savo;migration;Net migration;per 1,000 inh.;5.6;2025;;Tilastokeskus muutl 11ae (vital statistics);muutl/11ae
kunta;420;Leppävirta;North Savo;migration_dom;Intermunicipal net migration;per 1,000 inh.;3.59;2025;;Tilastokeskus muutl 11ae;muutl/11ae
kunta;420;Leppävirta;North Savo;completions_1000;Dwellings completed;per 1,000 dwellings;4.89;2026M07;maakunta;Tilastokeskus raku 156f (building and dwelling production, monthly, by region);raku/156f
kunta;420;Leppävirta;North Savo;starts_1000;Dwellings started;per 1,000 dwellings;1.83;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;420;Leppävirta;North Savo;permits_1000;Dwellings permitted;per 1,000 dwellings;1.61;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;420;Leppävirta;North Savo;tax_home;Property tax, permanent dwelling;%;0.45;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;420;Leppävirta;North Savo;tax_other;Property tax, other dwelling;%;1.0;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;420;Leppävirta;North Savo;tax_general;Property tax, general (building);%;1.0;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;420;Leppävirta;North Savo;tax_land;Property tax, general (land);%;1.3;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;420;Leppävirta;North Savo;tax_undev;Property tax, undeveloped building site;%;2.0;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;420;Leppävirta;North Savo;tax_income;Municipal income tax;%;8.4;2026;;Verohallinto, kuntien ja seurakuntien tuloveroprosentit;vero/tuloveroprosentit
kunta;420;Leppävirta;North Savo;fc_growth;Projected population change 2026→2040;%;-11.54;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;420;Leppävirta;North Savo;fc_abs;Projected change in residents 2026→2040;residents;-1007;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;420;Leppävirta;North Savo;fc_growth_5y;Projected population change 2026→2031;%;-5.39;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;420;Leppävirta;North Savo;fc_pop_rate_5y;Projected population change, per year;residents per 1,000 / yr;-10.77;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;420;Leppävirta;North Savo;fc_0_6;Projected change, aged 0–6;%;-12.39;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;420;Leppävirta;North Savo;fc_7_15;Projected change, aged 7–15;%;-25.11;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;420;Leppävirta;North Savo;fc_20_34;Projected change, aged 20–34;%;-8.63;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;420;Leppävirta;North Savo;fc_20_34_rel;Projected 20–34 share vs Finland;pp;-8.546;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;420;Leppävirta;North Savo;fc_80p;Projected change, aged 80+;%;37.3;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;420;Leppävirta;North Savo;crime_1000;Reported offences;per 1,000 inh.;70.6;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;420;Leppävirta;North Savo;violence_1000;Violent offences;per 1,000 inh.;4.82;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;420;Leppävirta;North Savo;property_1000;Property offences;per 1,000 inh.;25.44;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;420;Leppävirta;North Savo;vandalism_1000;Criminal damage;per 1,000 inh.;4.37;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;420;Leppävirta;North Savo;drugs_1000;Narcotics offences;per 1,000 inh.;1.23;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;420;Leppävirta;North Savo;burglary_1000dw;Dwelling burglary;per 1,000 dwellings;0.54;2025;;Tilastokeskus rpk 13ex (offences known to the authorities) ÷ Paavo dwelling stock;rpk/13ex
kunta;420;Leppävirta;North Savo;crime_trend;Reported offences, year on year;%;2.48;2025;;Tilastokeskus rpk 13h4;rpk/13h4
kunta;420;Leppävirta;North Savo;flood_river_100;Watercourse flood hazard zone — 1/100a;% of land;1.82;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;420;Leppävirta;North Savo;flood_river_1000;Watercourse flood hazard zone — 1/1000a;% of land;2.09;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;420;Leppävirta;North Savo;flood_mapped;Flood-mapped share of the area;% of land;22.37;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;420;Leppävirta;North Savo;radon_mean;Radon, mean;Bq/m³;92.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;420;Leppävirta;North Savo;radon_median;Radon, median;Bq/m³;74.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;420;Leppävirta;North Savo;radon_over300;Radon over 300 Bq/m³;% of measurements;3.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;420;Leppävirta;North Savo;dw_pre1980;Dwellings in buildings built before 1980;% of dwellings;48.7;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;420;Leppävirta;North Savo;bld_m2_per_dwelling;Floor area per dwelling;m²;78.0;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;421;Lestijärvi;Central Ostrobothnia;growth;Population growth;% / yr;-1.35;2025;;Tilastokeskus vaerak 11re (kunta, 31 Dec) · Paavo 12f7 (postinumero);vaerak/11re · Postinumeroalueittainen_avoin_tieto:uusin/12f7
kunta;421;Lestijärvi;Central Ostrobothnia;income_med;Median income of inhabitants;€ / yr;23410;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;421;Lestijärvi;Central Ostrobothnia;income_hh;Mean household income;€ / yr;47942;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;421;Lestijärvi;Central Ostrobothnia;young;Share aged 20–34;%;9.77;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;421;Lestijärvi;Central Ostrobothnia;single;One-person households;%;38.39;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;421;Lestijärvi;Central Ostrobothnia;renters;Renter households;%;20.65;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;421;Lestijärvi;Central Ostrobothnia;unemp;Unemployment rate;%;6.05;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
